Landsat Scene Identifier,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir Off Nadir,Full or Partial Scene,Data Category,Bias Parameter File Name OLI,Bias Parameter File Name TIRS,Calibration Parameter File,RLUT File Name,Roll Angle,Station Identifier,Day/Night,Data Type Level 1,Sensor Identifier,Date Acquired,Start Time,Stop Time,Image Quality,Scene Cloud Cover,Sun Elevation,Sun Azimuth,Geometric RMSE Model X,Geometric RMSE Model Y,Ground Control Points Model,Ground Control Points Version,Browse Exists,Processing Software Version,Center Latitude,Center Longitude,NW Corner Lat,NW Corner Long,NE Corner Lat,NE Corner Long,SE Corner Lat,SE Corner Long,SW Corner Lat,SW Corner Long,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,Display ID,Ordering ID,Download Link
LC80210282013345LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20131211161809_20131211170157.02,LT8BPF20131211161415_20131211170250.02,L8CPF20131001_20131231.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/12/11,2013:345:16:22:51.5808680,2013:345:16:23:23.3508640,9,33.28,19.53522921,164.04490336,8.681,11.902,-1,2,Y,LPGS_2.4.0,46°01'47.78"N,83°46'38.46"W,47°05'34.15"N,84°40'39.14"W,46°39'35.21"N,82°14'49.45"W,44°57'02.66"N,82°55'02.10"W,45°22'45.12"N,85°16'30.29"W,46.02994,-83.77735,47.09282,-84.67754,46.65978,-82.24707,44.95074,-82.91725,45.3792,-85.27508,LC80210282013345LGN00,LC80210282013345LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013345LGN00
LC80220272013320LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20131116162251_20131116170814.01,LT8BPF20131116161857_20131116170907.01,L8CPF20131001_20131231.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/11/16,2013:320:16:28:44.6582610,2013:320:16:29:16.4282570,9,67.53,22.71222736,165.9181425,6.028,5.702,61,3,Y,LPGS_2.6.0,47°26'56.87"N,84°45'46.19"W,48°30'51.48"N,85°40'50.59"W,48°04'25.46"N,83°11'13.74"W,46°22'02.53"N,83°53'16.30"W,46°48'09.25"N,86°18'12.64"W,47.44913,-84.76283,48.5143,-85.68072,48.07374,-83.18715,46.36737,-83.88786,46.80257,-86.30351,LC80220272013320LGN00,LC80220272013320LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013320LGN00
LC80210282013297LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20131024161510_20131024163300.01,LT8BPF20131024161116_20131024163353.01,L8CPF20131001_20131231.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/10/24,2013:297:16:23:02.7672520,2013:297:16:23:34.5372480,9,70.95,30.84474339,164.05243993,5.834,6.793,-1,2,Y,LPGS_2.4.0,46°01'46.92"N,83°44'35.92"W,47°05'33.79"N,84°38'32.60"W,46°39'35.28"N,82°12'49.68"W,44°57'01.30"N,82°53'03.98"W,45°22'43.28"N,85°14'25.26"W,46.0297,-83.74331,47.09272,-84.64239,46.6598,-82.2138,44.95036,-82.88444,45.37869,-85.24035,LC80210282013297LGN00,LC80210282013297LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013297LGN00
LC80210272013297LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20131024161510_20131024163300.01,LT8BPF20131024161116_20131024163353.01,L8CPF20131001_20131231.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/10/24,2013:297:16:22:38.8846870,2013:297:16:23:10.6546830,9,88.6,29.55799148,164.76182629,5.581,6.289,53,2,Y,LPGS_2.5.1,47°26'57.41"N,83°12'19.80"W,48°30'52.13"N,84°07'24.10"W,48°04'25.86"N,81°37'47.39"W,46°22'02.93"N,82°19'50.34"W,46°48'09.86"N,84°44'46.36"W,47.44928,-83.2055,48.51448,-84.12336,48.07385,-81.62983,46.36748,-82.33065,46.80274,-84.74621,LC80210272013297LGN00,LC80210272013297LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013297LGN00
LC80210272013281LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20131008161517_20131008163107.01,LT8BPF20131008161123_20131008163200.01,L8CPF20131001_20131231.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/10/08,2013:281:16:22:46.0723590,2013:281:16:23:17.8423550,9,10.86,35.13927978,162.49916742,5.288,5.187,-1,2,Y,LPGS_2.4.0,47°26'56.29"N,83°12'54.65"W,48°30'51.05"N,84°08'01.00"W,48°04'23.63"N,81°38'19.90"W,46°22'01.70"N,82°20'23.10"W,46°48'09.76"N,84°45'23.40"W,47.44897,-83.21518,48.51418,-84.13361,48.07323,-81.63886,46.36714,-82.33975,46.80271,-84.7565,LC80210272013281LGN00,LC80210272013281LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013281LGN00
LC80210282013281LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20131008161517_20131008163107.01,LT8BPF20131008161123_20131008163200.01,L8CPF20131001_20131231.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/10/08,2013:281:16:23:09.9549240,2013:281:16:23:41.7249200,9,.37,36.39751367,161.65951078,6.117,6.84,-1,2,Y,LPGS_2.4.0,46°01'46.34"N,83°45'11.05"W,47°05'33.22"N,84°39'09.65"W,46°39'33.55"N,82°13'22.44"W,44°57'00.68"N,82°53'36.92"W,45°22'43.79"N,85°15'02.38"W,46.02954,-83.75307,47.09256,-84.65268,46.65932,-82.2229,44.95019,-82.89359,45.37883,-85.25066,LC80210282013281LGN00,LC80210282013281LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013281LGN00
LC80220272013272LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130929161704_20130929163853.01,LT8BPF20130929161310_20130929163946.01,L8CPF20130920_20130930.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/29,2013:272:16:28:56.0724370,2013:272:16:29:27.8424330,9,12.08,38.38004177,160.75085361,6.088,6.589,-1,2,Y,LPGS_2.4.0,47°26'56.18"N,84°44'48.73"W,48°30'51.01"N,85°39'56.05"W,48°04'22.80"N,83°10'12.68"W,46°22'01.74"N,83°52'16.18"W,46°48'10.55"N,86°17'18.71"W,47.44894,-84.74687,48.51417,-85.66557,48.073,-83.17019,46.36715,-83.87116,46.80293,-86.28853,LC80220272013272LGN00,LC80220272013272LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013272LGN00
LC80210282013265LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20130922161055_20130922163308.01,LT8BPF20130922160701_20130922163401.01,L8CPF20130920_20130930.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/22,2013:265:16:23:11.2444840,2013:265:16:23:43.0144800,9,46.37,42.10643553,158.1552833,5.792,7.36,-1,2,Y,LPGS_2.4.0,46°01'46.56"N,83°44'31.24"W,47°05'33.58"N,84°38'31.70"W,46°39'32.87"N,82°12'40.68"W,44°57'00.83"N,82°52'55.20"W,45°22'44.98"N,85°14'24.43"W,46.0296,-83.74201,47.09266,-84.64214,46.65913,-82.2113,44.95023,-82.882,45.37916,-85.24012,LC80210282013265LGN00,LC80210282013265LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013265LGN00
LC80210272013265LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130922161055_20130922163308.01,LT8BPF20130922160701_20130922163401.01,L8CPF20130920_20130930.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/22,2013:265:16:22:47.3619190,2013:265:16:23:19.1319150,9,59.18,40.89362745,159.17903377,5.923,5.055,78,2,Y,LPGS_2.5.1,47°26'56.08"N,83°12'14.62"W,48°30'50.76"N,84°07'22.73"W,48°04'22.26"N,81°37'37.81"W,46°22'01.42"N,82°19'41.27"W,46°48'10.58"N,84°44'45.35"W,47.44891,-83.20406,48.5141,-84.12298,48.07285,-81.62717,46.36706,-82.32813,46.80294,-84.74593,LC80210272013265LGN00,LC80210272013265LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013265LGN00
LC80220272013256LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130913161711_20130913163724.01,LT8BPF20130913161317_20130913163817.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/13,2013:256:16:29:02.8458810,2013:256:16:29:34.6158770,9,.64,44.05690213,156.93911036,4.893,4.726,-1,2,Y,LPGS_2.4.0,47°26'56.98"N,84°45'41.72"W,48°30'51.88"N,85°40'50.30"W,48°04'22.94"N,83°11'04.34"W,46°22'02.32"N,83°53'07.94"W,46°48'11.92"N,86°18'13.14"W,47.44916,-84.76159,48.51441,-85.68064,48.07304,-83.18454,46.36731,-83.88554,46.80331,-86.30365,LC80220272013256LGN00,LC80220272013256LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013256LGN00
LC80210282013249LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20130906161102_20130906163315.01,LT8BPF20130906160708_20130906163408.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/09/06,2013:249:16:23:18.2572820,2013:249:16:23:50.0272780,9,50.31,47.59089231,153.80618855,6.128,6.772,-1,2,Y,LPGS_2.4.0,46°01'46.60"N,83°45'30.46"W,47°05'33.68"N,84°39'31.39"W,46°39'32.26"N,82°13'39.11"W,44°57'00.65"N,82°53'53.99"W,45°22'45.52"N,85°15'24.59"W,46.02961,-83.75846,47.09269,-84.65872,46.65896,-82.22753,44.95018,-82.89833,45.37931,-85.25683,LC80210282013249LGN00,LC80210282013249LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013249LGN00
LC80220272013240LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130828161714_20130828163903.01,LT8BPF20130828161320_20130828163956.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/28,2013:240:16:29:06.4129900,2013:240:16:29:38.1829860,9,10.07,49.35375685,152.58639035,5.268,4.945,-1,2,Y,LPGS_2.4.0,47°26'56.83"N,84°46'00.23"W,48°30'51.77"N,85°41'07.91"W,48°04'22.76"N,83°11'23.17"W,46°22'02.06"N,83°53'27.24"W,46°48'11.74"N,86°18'31.39"W,47.44912,-84.76673,48.51438,-85.68553,48.07299,-83.18977,46.36724,-83.8909,46.80326,-86.30872,LC80220272013240LGN00,LC80220272013240LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013240LGN00
LC80210282013233LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20130821161103_20130821163316.02,LT8BPF20130821160709_20130821163409.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/21,2013:233:16:23:18.7321040,2013:233:16:23:50.5021000,9,19.75,52.55786874,149.07655046,6.257,7.142,-1,2,Y,LPGS_2.4.0,46°01'46.92"N,83°45'08.32"W,47°05'34.26"N,84°39'07.52"W,46°39'33.01"N,82°13'17.94"W,44°57'00.94"N,82°53'33.61"W,45°22'45.62"N,85°15'01.73"W,46.0297,-83.75231,47.09285,-84.65209,46.65917,-82.22165,44.95026,-82.89267,45.37934,-85.25048,LC80210282013233LGN00,LC80210282013233LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013233LGN00
LC80210272013233LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130821161103_20130821163316.02,LT8BPF20130821160709_20130821163409.02,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/21,2013:233:16:22:54.8453030,2013:233:16:23:26.6152990,9,28.5,51.48129309,150.64274177,5.45,7.011,-1,2,Y,LPGS_2.4.0,47°26'57.34"N,83°12'50.33"W,48°30'52.42"N,84°07'57.22"W,48°04'23.45"N,81°38'13.92"W,46°22'02.42"N,82°20'18.38"W,46°48'12.10"N,84°45'21.17"W,47.44926,-83.21398,48.51456,-84.13256,48.07318,-81.6372,46.36734,-82.33844,46.80336,-84.75588,LC80210272013233LGN00,LC80210272013233LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013233LGN00
LC80220272013224LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130812161959_20130812163901.01,LT8BPF20130812161605_20130812163954.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/12,2013:224:16:29:03.9563710,2013:224:16:29:35.7263670,9,48.21,54.00206641,148.23579855,5.96,4.947,-1,2,Y,LPGS_2.4.0,47°26'56.47"N,84°45'01.84"W,48°30'51.73"N,85°40'07.10"W,48°04'23.30"N,83°10'26.76"W,46°22'01.60"N,83°52'31.37"W,46°48'10.73"N,86°17'31.27"W,47.44902,-84.75051,48.51437,-85.66864,48.07314,-83.1741,46.36711,-83.87538,46.80298,-86.29202,LC80220272013224LGN00,LC80220272013224LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013224LGN00
LC80210272013217LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130805161524_20130805163314.01,LT8BPF20130805161130_20130805163407.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/05,2013:217:16:22:53.4265770,2013:217:16:23:25.1965730,9,70.55,55.78331498,146.52348045,6.079,5.425,155,2,Y,LPGS_2.5.1,47°26'56.04"N,83°12'14.22"W,48°30'51.44"N,84°07'17.94"W,48°04'23.05"N,81°37'39.72"W,46°22'00.98"N,82°19'44.98"W,46°48'10.04"N,84°44'42.79"W,47.4489,-83.20395,48.51429,-84.12165,48.07307,-81.6277,46.36694,-82.32916,46.80279,-84.74522,LC80210272013217LGN00,LC80210272013217LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013217LGN00
LC80210282013217LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20130805161524_20130805163314.01,LT8BPF20130805161130_20130805163407.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/08/05,2013:217:16:23:17.3091420,2013:217:16:23:49.0791380,9,68.59,56.78404946,144.62887992,6.066,6.625,-1,2,Y,LPGS_2.4.0,46°01'46.13"N,83°44'32.21"W,47°05'33.65"N,84°38'28.64"W,46°39'32.98"N,82°12'44.03"W,44°56'59.89"N,82°53'00.31"W,45°22'44.00"N,85°14'23.64"W,46.02948,-83.74228,47.09268,-84.64129,46.65916,-82.21223,44.94997,-82.88342,45.37889,-85.2399,LC80210282013217LGN00,LC80210282013217LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013217LGN00
LC80210272013201LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130720161521_20130720163311.01,LT8BPF20130720161127_20130720163404.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/20,2013:201:16:22:50.1944040,2013:201:16:23:21.9644000,9,51.21,59.15324778,143.48994704,5.648,5.934,-1,2,Y,LPGS_2.4.0,47°26'55.97"N,83°11'24.00"W,48°30'51.62"N,84°06'24.95"W,48°04'23.84"N,81°36'51.48"W,46°22'00.80"N,82°18'57.38"W,46°48'09.25"N,84°43'50.48"W,47.44888,-83.19,48.51434,-84.10693,48.07329,-81.6143,46.36689,-82.31594,46.80257,-84.73069,LC80210272013201LGN00,LC80210272013201LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013201LGN00
LC80210282013201LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20130720161521_20130720163311.01,LT8BPF20130720161127_20130720163404.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/20,2013:201:16:23:14.0727330,2013:201:16:23:45.8427290,9,.87,60.09383508,141.28487647,6.107,6.947,-1,2,Y,LPGS_2.4.0,46°01'46.63"N,83°43'42.17"W,47°05'34.30"N,84°37'35.80"W,46°39'34.24"N,82°11'55.79"W,44°57'00.25"N,82°52'12.76"W,45°22'43.72"N,85°13'31.44"W,46.02962,-83.72838,47.09286,-84.62661,46.65951,-82.19883,44.95007,-82.87021,45.37881,-85.2254,LC80210282013201LGN00,LC80210282013201LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013201LGN00
LC80220272013192LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130711161958_20130711163900.01,LT8BPF20130711161604_20130711163953.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/11,2013:192:16:29:03.0470030,2013:192:16:29:34.8169990,9,.19,60.5649293,142.54299812,4.889,4.304,-1,2,Y,LPGS_2.4.0,47°26'57.23"N,84°44'43.73"W,48°30'52.70"N,85°39'44.71"W,48°04'25.10"N,83°10'11.53"W,46°22'01.99"N,83°52'17.51"W,46°48'10.26"N,86°17'10.21"W,47.44923,-84.74548,48.51464,-85.66242,48.07364,-83.16987,46.36722,-83.87153,46.80285,-86.28617,LC80220272013192LGN00,LC80220272013192LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013192LGN00
LC80210272013185LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130704161522_20130704163313.01,LT8BPF20130704161128_20130704163406.01,L8CPF20130701_20130919.05,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/04,2013:185:16:22:51.8060080,2013:185:16:23:23.5760030,9,54.57,61.39353206,142.26514882,6.432,5.69,-1,2,Y,LPGS_2.4.0,47°26'55.97"N,83°11'57.88"W,48°30'51.70"N,84°06'59.26"W,48°04'23.63"N,81°37'25.00"W,46°22'00.70"N,82°19'31.15"W,46°48'09.40"N,84°44'24.83"W,47.44888,-83.19941,48.51436,-84.11646,48.07323,-81.62361,46.36686,-82.32532,46.80261,-84.74023,LC80210272013185LGN00,LC80210272013185LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013185LGN00
LC80210282013185LGN00, 021, 028, 021, 028,NADIR,FULL,NOMINAL,LO8BPF20130704161522_20130704163313.01,LT8BPF20130704161128_20130704163406.01,L8CPF20130701_20130919.05,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/07/04,2013:185:16:23:15.6801000,2013:185:16:23:47.4500960,9,75.75,62.30795938,139.83979715,5.231,5.773,-1,2,Y,LPGS_2.4.0,46°01'47.53"N,83°44'15.97"W,47°05'35.38"N,84°38'09.89"W,46°39'35.06"N,82°12'29.23"W,44°57'01.15"N,82°52'46.45"W,45°22'44.83"N,85°14'05.64"W,46.02987,-83.73777,47.09316,-84.63608,46.65974,-82.20812,44.95032,-82.87957,45.37912,-85.2349,LC80210282013185LGN00,LC80210282013185LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210282013185LGN00
LC80220272013176LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130625161958_20130625163855.01,LT8BPF20130625161605_20130625163947.02,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/25,2013:176:16:29:01.0027460,2013:176:16:29:30.7987670,9,13.43,62.06713048,142.49918923,5.296,5.071,-1,2,Y,LPGS_2.4.0,47°26'56.04"N,84°44'12.44"W,48°27'20.20"N,85°40'33.78"W,48°00'53.03"N,83°11'07.48"W,46°25'31.55"N,83°50'20.33"W,46°51'41.54"N,86°15'24.91"W,47.4489,-84.73679,48.45561,-85.67605,48.01473,-83.18541,46.42543,-83.83898,46.86154,-86.25692,LC80220272013176LGN00,LC80220272013176LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013176LGN00
LC80210272013169LGN00, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130618161523_20130618163308.01,LT8BPF20130618161129_20130618163400.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/18,2013:169:16:22:50.2057330,2013:169:16:23:20.0017530,9,21.61,62.2620348,143.11266451,5.973,5.418,221,2,Y,LPGS_2.5.1,47°26'57.41"N,83°11'38.33"W,48°27'21.56"N,84°08'00.82"W,48°00'53.89"N,81°38'32.28"W,46°25'32.88"N,82°17'45.06"W,46°51'43.38"N,84°42'51.73"W,47.44928,-83.19398,48.45599,-84.13356,48.01497,-81.6423,46.4258,-82.29585,46.86205,-84.71437,LC80210272013169LGN00,LC80210272013169LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013169LGN00
LC80220272013160LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130609162003_20130609163900.01,LT8BPF20130609161609_20130609163952.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/06/09,2013:160:16:29:05.6802410,2013:160:16:29:35.4762610,9,16.52,62.06071771,144.3524869,4.165,4.079,-1,2,Y,LPGS_2.4.0,47°26'56.29"N,84°45'43.63"W,48°27'20.38"N,85°42'07.88"W,48°00'52.06"N,83°12'36.07"W,46°25'31.66"N,83°51'48.78"W,46°51'42.80"N,86°16'58.73"W,47.44897,-84.76212,48.45566,-85.70219,48.01446,-83.21002,46.42546,-83.86355,46.86189,-86.28298,LC80220272013160LGN00,LC80220272013160LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013160LGN00
LC80220272013144LGN00, 022, 027, 022, 027,NADIR,FULL,NOMINAL,LO8BPF20130524161007_20130524163901.01,LT8BPF20130524160614_20130524163953.01,L8CPF20130401_20130627.08,L8RLUT20130211_20431231v09.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/24,2013:144:16:29:07.3345850,2013:144:16:29:37.1306050,9,0,60.378592,147.21177478,4.853,4.823,-1,2,Y,LPGS_2.4.0,47°26'57.66"N,84°46'35.44"W,48°27'21.71"N,85°43'02.06"W,48°00'52.38"N,83°13'25.72"W,46°25'33.10"N,83°52'38.39"W,46°51'45.25"N,86°17'52.84"W,47.44935,-84.77651,48.45603,-85.71724,48.01455,-83.22381,46.42586,-83.87733,46.86257,-86.29801,LC80220272013144LGN00,LC80220272013144LGN00,http://earthexplorer.usgs.gov/download/options/8704/LC80220272013144LGN00
LC80210272013137LGN01, 021, 027, 021, 027,NADIR,FULL,NOMINAL,LO8BPF20130517161103_20130517163311.01,LT8BPF20130517160710_20130517163403.01,L8CPF20130401_20130627.08,L8RLUT20130211_20150302v10.h5,-.001,LGN,DAY,L1T,OLI_TIRS,2013/05/17,2013:137:16:22:53.5408950,2013:137:16:23:23.3369150,9,30.03,59.1132839,148.48010235,5.674,5.391,199,2,Y,LPGS_2.5.1,47°26'55.97"N,83°13'25.90"W,48°27'19.98"N,84°09'53.06"W,48°00'50.65"N,81°40'15.85"W,46°25'31.44"N,82°19'28.06"W,46°51'43.67"N,84°44'43.48"W,47.44888,-83.22386,48.45555,-84.16474,48.01407,-81.67107,46.4254,-82.32446,46.86213,-84.74541,LC80210272013137LGN01,LC80210272013137LGN01,http://earthexplorer.usgs.gov/download/options/8704/LC80210272013137LGN01
